DIRECTORIO,NRO_ENCUESTA,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C,mes_ultimo_unico_robo,municipio,metodo,hora,lugar,celular,efectivo_tarjetas,articulos_de_uso_personal,dispositivos,otra_pertenencia,arma_fuego,arma_blanca,otros_objetos,fuerza_fisica,drogas_sustancias,hizo_llamada,denuncia,lugar_denuncia,autoridad,razon_denuncia,buena_atencion,razon_de_satisfaccion,razon_no_denuncia,recuperacion_objeto,year
634419,237,1,1,1,"92,360022307578",1,1,4,3,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,1.0,1.0,,,2,2020
634450,237,1,1,1,"67,875672546672",10,1,1,4,2,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2020
634454,237,3,1,3,"72,4877917597269",12,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
634459,237,2,1,2,"114,88627948645",8,1,7,9,1,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,5.0,1.0,,,2,2020
634461,237,3,1,3,"2224,01099230522",8,2,3,4,5,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
634503,237,5,1,5,"145,875528582815",1,2,3,3,5,2,1,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,8.0,2,2020
634522,237,1,1,1,"96,4938182075319",4,1,3,3,2,1,1,1,2,2,2.0,2.0,2.0,1.0,2.0,2,1,4.0,,5.0,,,,2,2020
634553,237,5,1,5,"102,056760575085",6,1,4,4,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,3.0,1.0,5.0,1.0,,,2,2020
634575,237,3,1,3,"93,8451683080027",2,1,3,2,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,4.0,2.0,3.0,,2,2020
634597,237,3,1,3,"65,8303370132621",5,1,4,2,9,1,1,2,2,2,2.0,2.0,2.0,2.0,1.0,2,1,2.0,2.0,5.0,1.0,,,2,2020
634624,237,1,1,1,"434,636949924867",1,1,4,3,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,1,1,2.0,2.0,5.0,1.0,,,2,2020
634626,237,1,1,1,"299,794483281666",11,1,4,9,2,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
634635,237,2,1,2,"215,048614994901",5,1,7,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2020
634663,237,1,1,1,"222,899382484468",2,1,4,3,11,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,1,2.0,2.0,4.0,1.0,,,2,2020
634682,237,3,1,3,"415,032222832739",11,1,1,4,5,2,1,2,2,2,,,,,,2,2,,,,,,3.0,2,2020
634688,237,5,1,5,"579,544181519172",12,1,4,1,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,1.0,2,2020
634688,237,3,1,3,"579,544181519172",11,1,1,2,2,1,1,2,2,2,,,,,,2,1,5.0,,5.0,,,,2,2020
634698,237,2,1,2,"368,19221273451",6,1,4,2,2,1,2,2,2,2,1.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
634703,237,1,1,1,"415,958726799771",8,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,2.0,2,2020
634728,237,2,1,2,"349,451303709965",11,1,1,4,2,1,1,2,2,2,,,,,,1,1,1.0,1.0,4.0,1.0,,,2,2020
634735,237,2,1,2,"581,513254537917",7,1,4,2,2,1,2,2,2,2,2.0,1.0,2.0,1.0,2.0,1,1,3.0,1.0,2.0,1.0,,,2,2020
634736,237,2,1,2,"195,845867493605",2,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,4.0,,5.0,,,,2,2020
634780,237,1,1,1,"297,199176645957",12,1,4,3,5,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,1,1,4.0,,4.0,,,,2,2020
634801,237,2,1,2,"323,27358813643",5,1,4,1,2,1,2,2,2,2,1.0,2.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2020
634819,237,1,1,1,"362,487728656324",1,1,4,4,2,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
634820,237,1,1,1,"244,76500882809",8,1,4,3,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
634849,237,1,1,1,"726,12606301991",12,1,4,2,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,2.0,2,2020
634853,237,1,1,1,"185,880139793747",10,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
634864,237,2,1,2,"509,500418438564",11,1,3,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
634864,237,3,1,3,"509,500418438564",6,1,3,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
634900,237,3,1,3,"36,7089803535811",3,1,1,2,2,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2020
634902,237,2,1,2,"69,3878062680065",11,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,,5.0,,,,2,2020
634904,237,1,1,1,"43,0562073037973",6,1,1,3,2,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2020
634904,237,2,1,2,"43,0562073037973",7,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
634906,237,1,1,1,"43,8673318193993",3,1,4,2,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,1,3.0,1.0,2.0,2.0,4.0,,2,2020
634908,237,2,1,2,"40,8570301798003",10,1,1,2,2,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2020
634908,237,4,1,4,"40,8570301798003",8,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
634911,237,1,1,1,"54,2334195497065",1,1,3,4,2,1,1,1,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,6.0,2,2020
634913,237,3,1,3,"29,5403308889351",11,1,1,2,3,1,1,2,2,2,,,,,,2,1,3.0,1.0,6.0,2.0,4.0,,2,2020
634917,237,3,1,3,"32,7994854225822",6,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
634918,237,1,1,1,"44,4467122737606",8,1,4,2,2,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,1,1,1.0,1.0,5.0,1.0,,,2,2020
634919,237,4,1,4,"44,9709412878149",1,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
634921,237,1,1,1,"49,1873356309835",2,1,4,2,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,1,3.0,1.0,1.0,1.0,,,2,2020
634922,237,2,1,2,"63,2327818496199",4,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
634922,237,1,1,1,"63,2327818496199",12,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,5.0,,5.0,,,,2,2020
634940,237,2,1,2,"46,6619721881661",2,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,1.0,1.0,2.0,2.0,1.0,,2,2020
634943,237,1,1,1,"40,5962687661284",4,1,4,2,2,1,1,1,2,2,2.0,1.0,2.0,1.0,2.0,2,1,4.0,,6.0,,,,2,2020
634946,237,3,1,3,"40,3759771725372",8,1,3,4,2,1,2,1,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,7.0,1,2020
634951,237,1,1,1,"47,6267097120455",5,1,7,2,3,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,4.0,2,2020
634956,237,2,1,2,"37,6553473590352",6,1,1,3,3,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2020
634961,237,1,1,1,"88,0810120227544",10,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
634961,237,3,1,3,"88,0810120227544",5,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
634964,237,1,1,1,"73,4488081580018",8,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2020
634970,237,1,1,1,"39,0652331011208",3,1,3,2,2,1,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,4.0,,5.0,,,,1,2020
634973,237,1,1,1,"75,504312365386",2,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2020
634973,237,3,1,3,"75,504312365386",6,1,3,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
634974,237,1,1,1,"37,8944154113252",7,1,4,2,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,1.0,1.0,2.0,1.0,,,2,2020
634975,237,2,1,2,"39,8610278472955",11,1,1,3,1,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2020
634983,237,3,1,3,"37,538229684069",2,1,7,3,8,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,8.0,2,2020
634984,237,2,1,2,"51,2287534878501",3,1,3,4,2,1,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
634985,237,1,1,1,"57,1520516544546",11,1,3,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,1.0,2,2020
634987,237,1,1,1,"41,0145064775875",2,1,1,2,2,1,2,2,2,2,,,,,,2,2,,,,,,6.0,2,2020
634990,237,1,1,1,"40,2995236025",10,1,4,4,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,4.0,2,2020
635006,237,5,1,5,"52,5852742321759",6,1,4,4,2,2,2,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,1.0,2,2020
635006,237,1,1,1,"52,5852742321759",1,1,2,4,1,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
635006,237,3,1,3,"52,5852742321759",8,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
635011,237,1,1,1,"63,9826301050365",2,1,3,2,3,1,2,2,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2020
635013,237,1,1,1,"67,3391267289386",6,1,4,4,2,1,1,1,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,4.0,2,2020
635013,237,2,1,2,"67,3391267289386",3,1,4,1,2,1,1,2,2,2,1.0,1.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2020
635017,237,1,1,1,"62,4392252916791",12,1,1,2,2,1,2,2,2,2,,,,,,1,1,3.0,1.0,2.0,1.0,,,2,2020
635027,237,3,1,3,"59,0585387831321",8,1,4,4,2,1,1,2,2,2,1.0,2.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2020
635032,237,1,1,1,"60,3382983742298",11,1,7,3,2,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2020
635036,237,1,1,1,"52,38938068325",8,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
635041,237,1,1,1,"72,4663062635393",1,1,1,1,2,1,2,2,2,2,,,,,,2,1,1.0,1.0,4.0,2.0,3.0,,2,2020
635077,237,3,1,3,"60,5605478634613",4,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,1,2,,,,,,6.0,2,2020
635086,237,1,1,1,"65,7612710723166",6,1,4,3,3,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
635093,237,2,1,2,"63,9190449382556",2,1,4,2,2,1,2,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,4.0,2,2020
635094,237,1,1,1,"63,130963339274",6,1,4,3,9,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2020
635101,237,2,1,2,"68,1006848338318",3,2,7,2,10,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,4.0,2,2020
635106,237,1,1,1,"75,3360803930614",2,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
635107,237,2,1,2,"67,121698828313",7,1,1,3,2,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2020
635121,237,2,1,2,"70,9330124861009",9,1,1,3,1,1,2,2,2,2,,,,,,2,1,3.0,1.0,5.0,1.0,,,2,2020
635121,237,3,1,3,"70,9330124861009",11,1,1,3,3,1,2,2,2,2,,,,,,2,2,,,,,,6.0,2,2020
635125,237,1,1,1,"71,5495197789414",9,1,7,3,3,2,2,2,2,1,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
635152,237,1,1,1,"73,9814299563562",5,1,3,2,3,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
635153,237,1,1,1,"73,9814299563562",3,1,4,1,7,1,1,2,2,2,2.0,2.0,2.0,2.0,2.0,1,2,,,,,,1.0,2,2020
635235,237,2,1,2,"65,8677408430137",2,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
635236,237,1,1,1,"76,9108840525189",4,1,8,2,11,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,1,2,,,,,,7.0,2,2020
635236,237,2,1,2,"76,9108840525189",7,1,3,3,11,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
635241,237,1,1,1,"73,0422828561655",7,1,4,4,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
635245,237,2,1,2,"77,7890119092022",2,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,8.0,2,2020
635262,237,7,1,7,"67,7243694234816",6,1,2,2,9,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,4.0,2,2020
635272,237,2,1,2,"82,995423206237",5,1,4,2,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
635287,237,3,1,3,"66,7162301244885",11,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,1,2,,,,,,3.0,2,2020
635301,237,2,1,2,"78,5084113519895",8,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
635304,237,1,1,1,"60,3945048417519",11,1,3,3,2,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
635304,237,2,1,2,"60,3945048417519",6,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,5.0,,2.0,,,,2,2020
635307,237,2,1,2,"75,8547425908242",12,1,4,3,5,2,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,2.0,2,2020
635311,237,3,1,3,"86,5431504801639",9,1,4,3,9,1,1,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
635327,237,1,1,1,"83,8160968863841",7,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
635332,237,2,1,2,"73,1379193386472",11,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,2.0,2,2020
635349,237,2,1,2,"713,69515077774",7,1,4,3,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
635365,237,3,1,3,"590,021255140387",9,1,4,3,4,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
635370,237,3,1,3,"893,413966279374",10,1,4,4,7,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
635380,237,1,1,1,"70,4066550970031",11,1,4,3,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
635394,237,1,1,1,"62,1006598925139",4,1,3,4,2,1,2,2,2,2,2.0,2.0,2.0,1.0,2.0,2,1,2.0,2.0,5.0,2.0,3.0,,2,2020
635395,237,3,1,3,"49,0627150418308",11,1,1,3,11,1,2,2,2,2,,,,,,2,2,,,,,,6.0,2,2020
635439,237,2,1,2,"61,7023964107656",11,1,4,3,2,1,2,1,2,2,2.0,1.0,2.0,1.0,2.0,2,2,,,,,,6.0,2,2020
635470,237,1,1,1,"59,8715627930071",10,1,1,3,2,2,1,2,2,2,,,,,,2,2,,,,,,7.0,2,2020
635483,237,3,1,3,"51,7641688432841",3,1,7,4,1,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
635569,237,2,1,2,"482,953082839456",5,1,5,2,9,2,2,1,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2020
635582,237,1,1,1,"403,413470547005",10,1,1,3,2,1,2,2,2,2,,,,,,2,2,,,,,,7.0,2,2020
635599,237,4,1,4,"496,774794311857",2,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
635614,237,4,1,4,"542,172867703005",8,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,1,1,2.0,2.0,4.0,1.0,,,2,2020
635749,237,2,1,2,"250,368561915728",7,1,2,3,7,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,2.0,2.0,5.0,2.0,4.0,,2,2020
635785,237,1,1,1,"397,128244353315",5,2,2,3,2,2,2,1,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,1.0,2,2020
635995,237,1,1,1,"26,6868638401641",12,1,4,2,2,1,2,2,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,7.0,2,2020
635997,237,1,1,1,"99,1208736945072",5,1,8,2,3,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,5.0,,6.0,,,,2,2020
636021,237,1,1,1,"1013,48250455042",5,1,7,2,1,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
636118,237,1,1,1,"124,078194097696",6,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2020
636144,237,1,1,1,"112,574007557008",8,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,4.0,2,2020
636216,237,1,1,1,"1619,62208341294",8,2,3,4,2,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,1.0,2,2020
636219,237,1,1,1,"986,867965264604",6,1,7,2,3,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,4.0,2,2020
636221,237,1,1,1,"1422,11177613461",11,1,4,4,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2020
636229,237,1,1,1,"851,661624971343",9,1,3,4,2,1,2,2,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,1.0,2,2020
636233,237,1,1,1,"1406,87951055285",6,1,3,2,5,1,1,2,2,2,2.0,2.0,2.0,1.0,2.0,2,1,1.0,1.0,5.0,1.0,,,2,2020
636264,237,3,1,3,"1108,92911251947",10,1,6,4,9,1,1,1,1,2,1.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,4.0,1.0,,,2,2020
636268,237,1,1,1,"1478,41924618501",3,2,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,4.0,2,2020
636277,237,1,1,1,"759,980382727314",7,1,4,2,2,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,1,1,1.0,1.0,4.0,2.0,1.0,,2,2020
636279,237,2,1,2,"881,991410130393",6,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2020
636287,237,4,1,4,"1124,71445197721",9,1,4,2,5,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,2.0,2,2020
636289,237,1,1,1,"869,056696694932",5,1,3,2,2,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
636289,237,2,1,2,"869,056696694932",10,1,4,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,2.0,2.0,3.0,,2,2020
636292,237,1,1,1,"1817,00833843781",9,1,3,4,2,2,2,1,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2020
636292,237,3,1,3,"1817,00833843781",2,1,8,2,1,2,1,2,2,2,2.0,2.0,1.0,1.0,2.0,2,2,,,,,,3.0,1,2020
636308,237,2,1,2,"629,993864378852",12,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,3.0,2,2020
636309,237,3,1,3,"696,815858682173",10,1,4,2,2,1,1,2,2,2,2.0,2.0,2.0,1.0,2.0,2,2,,,,,,4.0,2,2020
636313,237,1,1,1,"1547,92922462645",10,1,4,3,5,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,1.0,1.0,1.0,1.0,,,2,2020
636316,237,1,1,1,"1442,23292675184",11,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
636320,237,1,1,1,"1169,11825956416",10,1,3,3,5,1,2,2,2,2,2.0,2.0,2.0,1.0,1.0,2,2,,,,,,3.0,2,2020
636328,237,1,1,1,"506,910657369943",8,1,3,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,3.0,1.0,5.0,2.0,4.0,,2,2020
636329,237,3,1,3,"1093,37893223072",12,1,1,4,5,1,2,2,2,2,,,,,,2,2,,,,,,3.0,2,2020
636336,237,2,1,2,"1269,5754038339",3,1,1,3,5,1,2,2,2,2,,,,,,2,2,,,,,,6.0,2,2020
636446,237,1,1,1,"55,572258609651",4,1,4,3,6,2,1,2,1,2,1.0,2.0,2.0,2.0,2.0,2,1,4.0,,1.0,,,,2,2020
636464,237,2,1,2,"88,5615811474472",10,1,3,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,8.0,1,2020
636490,237,3,1,3,"82,1617749586175",2,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
636492,237,1,1,1,"72,0811097486048",2,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,4.0,2,2020
636495,237,1,1,1,"91,1967208128547",1,1,3,1,7,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,1,1.0,1.0,6.0,1.0,,,2,2020
636501,237,2,1,2,"82,8059906735262",12,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,1.0,2.0,2,1,3.0,1.0,2.0,1.0,,,2,2020
636514,237,1,1,1,"115,979156992816",5,1,4,2,2,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,4.0,2,2020
636520,237,1,1,1,"95,9999527519744",12,1,4,3,2,1,1,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2020
636521,237,2,1,2,"148,257483878828",3,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
636581,237,1,1,1,"133,791972441191",5,1,3,4,2,1,1,2,1,2,2.0,2.0,2.0,1.0,2.0,1,1,1.0,1.0,3.0,1.0,,,2,2020
636621,237,1,1,1,"67,0175642809227",5,1,4,3,2,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,1,1,2.0,2.0,5.0,2.0,4.0,,2,2020
636722,237,1,1,1,"168,039303223232",10,1,4,4,4,1,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,1,4.0,,5.0,,,,2,2020
636739,237,1,1,1,"111,580468535871",10,1,3,3,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
636747,237,3,1,3,"114,818904741684",12,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,4.0,2,2020
636755,237,1,1,1,"110,841467152087",1,1,5,3,2,2,1,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
636758,237,2,1,2,"99,0025128119542",5,1,3,4,2,1,1,2,2,2,2.0,2.0,2.0,1.0,2.0,2,1,1.0,1.0,6.0,1.0,,,2,2020
636768,237,1,1,1,"86,9702713664946",10,1,4,4,2,1,2,2,2,2,1.0,2.0,2.0,2.0,2.0,2,2,,,,,,1.0,2,2020
636769,237,2,1,2,"123,008033885797",9,2,3,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2020
636772,237,5,1,5,"91,602525509256",6,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,2.0,2,2020
636786,237,1,1,1,"100,292094033382",9,1,3,4,2,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
636797,237,1,1,1,"800,502814843828",6,1,3,2,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,7.0,2,2020
636837,237,1,1,1,"283,608222818026",4,1,4,2,2,2,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
636845,237,1,1,1,"311,969045099828",9,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,4.0,2,2020
636850,237,1,1,1,"196,010557659278",3,1,7,3,2,2,2,2,2,1,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
636869,237,1,1,1,"450,805645021857",4,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
636883,237,2,1,2,"156,179091910873",7,1,2,3,3,2,1,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
636955,237,2,1,2,"45,0174820640921",2,1,3,2,3,2,2,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,6.0,2,2020
636955,237,3,1,3,"45,0174820640921",3,1,4,4,2,1,1,2,2,2,2.0,1.0,2.0,2.0,2.0,2,1,3.0,1.0,5.0,1.0,,,2,2020
636958,237,1,1,1,"37,1128991689676",8,1,4,3,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,4.0,2,2020
636961,237,2,1,2,"42,1737490556449",9,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
636962,237,3,1,3,"48,6896578644531",12,1,4,4,2,1,2,2,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
636966,237,5,1,5,"56,110642130574",4,1,7,4,2,1,2,2,2,2,2.0,2.0,2.0,2.0,2.0,2,2,,,,,,3.0,2,2020
636971,237,1,1,1,"42,1544646265866",3,1,4,2,2,2,2,1,2,2,2.0,1.0,2.0,2.0,2.0,2,2,,,,,,4.0,2,2020
