DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P578;P1341;P1229;P1335;P1338;P1339S3;P1339S5;P1339S1;P1339S2;P1339S6;P580S1;P580S2;P580S3;P580S5;P580S6;P1598;P1324;P582;P583;P1114;P1599;P1600;P1113;P1318
624796;237;3;1;3;82,8457600093619;10;1;7;2;3;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
624805;237;2;1;2;77,2589289208421;2;1;4;3;2;1;1;1;2;2;2;1;2;2;2;2;1;3;2;1;2;5; ;2
624822;237;1;1;1;82,8275730233124;9;2;7;4;9;1;1;2;1;2;2;2;2;2;2;2;2; ; ; ; ; ;4;2
624832;237;2;1;2;84,8445906833399;11;1;3;2;2;1;1;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;4;2
624837;237;1;1;1;63,4963284910148;12;1;4;3;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;1;2
624850;237;3;1;3;188,295721739706;7;2;3;1;2;1;1;1;1;2;2;2;2;1;2;1;1;4; ;6; ; ; ;2
624912;237;2;1;2;1714,60545745939;10;1;7;2;7;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
624938;237;2;1;2;125,471496924681;3;1;4;3;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;4;2
624944;237;1;1;1;102,104772212317;2;1;4;1;2;1;2;2;2;2;1;2;2;2;2;1;1;2;2;2;1; ; ;2
624953;237;1;1;1;116,191861320128;6;1;2;3;2;2;2;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
624954;237;2;1;2;90,0347315183848;7;1;4;2;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;8;2
624957;237;1;1;1;120,992737262687;1;1;3;2;2;2;2;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
624965;237;5;1;5;68,6866627192817;12;1;1;3;2;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
624968;237;1;1;1;75,5327029181747;5;1;4;2;2;1;1;1;2;2;1;2;2;2;2;2;1;4; ;5; ; ; ;2
624973;237;1;1;1;114,253119516141;11;1;4;2;1;2;1;2;2;2;1;2;2;2;2;1;2; ; ; ; ; ;6;2
625031;237;1;1;1;50,6355939255417;2;1;4;3;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;7;2
625038;237;2;1;2;58,0814741830131;12;1;4;3;3;2;1;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;6;2
625040;237;1;1;1;109,955017905108;7;1;2;3;1;1;1;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ;8;2
625040;237;2;1;2;109,955017905108;12;1;4;1;9;2;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
625043;237;1;1;1;113,14938898846;7;1;4;3;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;3;2
625068;237;1;1;1;95,0614757463493;2;1;4;3;5;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;6;2
625091;237;2;1;2;121,003071214611;12;1;4;3;5;1;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;3; ;2
625128;237;2;1;2;446,455275213087;11;2;7;3;2;2;2;2;2;1;2;2;2;2;2;2;2; ; ; ; ; ;6;2
625129;237;1;1;1;261,127823324806;2;1;1;1;3;2;2;1;2;2; ; ; ; ; ;2;2; ; ; ; ; ;6;2
625148;237;1;1;1;305,978427305149;12;1;4;1;2;1;1;2;2;2;1;1;1;1;2;2;2; ; ; ; ; ;3;2
625155;237;2;1;2;375,816046815516;2;1;4;3;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;3;2
625168;237;1;1;1;424,350579665556;3;1;1;2;5;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;1;2
625171;237;1;1;1;207,704341498467;10;1;7;1;7;2;2;2;1;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
625204;237;1;1;1;280,155427090739;6;1;4;4;2;1;1;2;2;2;1;1;2;2;2;2;2; ; ; ; ; ;7;2
625206;237;2;1;2;420,466042025345;2;1;4;3;1;1;1;1;2;2;1;2;2;2;2;2;2; ; ; ; ; ;6;2
625217;237;1;1;1;333,577032813037;12;1;4;2;2;1;1;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;3;2
625238;237;2;1;2;774,491551066155;6;1;4;3;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;7;2
625242;237;2;1;2;621,222559357949;9;1;4;2;8;1;1;1;2;2;1;2;2;2;2;1;2; ; ; ; ; ;3;2
625249;237;2;1;2;282,018049190791;9;1;4;3;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;7;2
625271;237;1;1;1;451,169711474941;10;1;1;3;3;1;2;2;2;2; ; ; ; ; ;2;1;4; ;5; ; ; ;2
625282;237;1;1;1;461,339840720567;12;1;9;3;11;2;1;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ;3;2
625282;237;2;1;2;461,339840720567;7;1;4;3;2;1;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
625323;237;3;1;3;48,6391815452683;1;1;1;3;2;2;1;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
625324;237;2;1;2;68,5628940190975;4;1;3;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;1;2
625325;237;2;1;2;59,2431760231819;12;1;4;2;2;2;2;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
625328;237;3;1;3;40,1935732638723;7;1;1;3;2;1;2;2;2;2; ; ; ; ; ;1;1;4; ;1; ; ; ;2
625331;237;3;1;3;50,7441102767386;7;1;4;4;2;1;2;2;2;2;2;1;2;2;2;1;1;3;1;5;2;3; ;2
625334;237;2;1;2;38,5133446228217;1;1;3;3;2;2;1;1;2;2;2;2;2;1;2;2;2; ; ; ; ; ;6;2
625334;237;5;1;5;38,5133446228217;9;1;4;4;2;2;1;2;1;2;2;1;2;1;2;2;1;4; ;6; ; ; ;2
625337;237;1;1;1;35,0393099022106;2;1;1;3;1;1;2;2;2;2; ; ; ; ; ;2;1;1;1;1;1; ; ;2
625339;237;1;1;1;33,4669294561754;2;1;1;3;1;1;2;2;2;2; ; ; ; ; ;2;1;2;2;2;1; ; ;2
625340;237;2;1;2;31,2447099152716;12;1;4;2;2;2;1;2;2;2;2;2;2;1;2;1;2; ; ; ; ; ;6;2
625342;237;3;1;3;57,6500668782291;9;1;3;3;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
625352;237;4;1;4;41,1112352616764;12;1;3;3;2;1;2;2;2;2;2;1;2;2;2;2;1;4; ;1; ; ; ;2
625352;237;5;1;5;41,1112352616764;7;1;3;3;2;1;1;2;2;2;2;2;2;2;2;2;1;2;1;5;2;1; ;2
625352;237;1;1;1;41,1112352616764;8;1;1;3;2;2;1;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;8;2
625358;237;1;1;1;55,3625386767994;11;1;4;4;2;1;1;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;1
625360;237;2;1;2;51,6480180376292;7;1;3;4;2;1;2;2;2;2;2;2;2;1;2;1;1;1;1;1;1; ; ;2
625363;237;2;1;2;48,21209739953;12;1;3;3;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
625363;237;3;1;3;48,21209739953;11;1;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
625366;237;3;1;3;45,8887667554341;12;1;1;3;3;2;1;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
625368;237;1;1;1;51,1061824673067;7;1;3;3;2;1;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;7;2
625369;237;2;1;2;49,8262848091194;7;1;3;3;2;1;2;2;2;2;2;2;2;1;2;1;1;1;1;2;2;3; ;2
625377;237;1;1;1;43,4324683464455;6;1;4;3;2;1;2;2;2;2;2;1;2;1;2;2;2; ; ; ; ; ;7;2
625377;237;2;1;2;43,4324683464455;6;1;1;2;2;1;2;2;2;2; ; ; ; ; ;2;1;4; ;1; ; ; ;2
625380;237;2;1;2;41,5350904173848;3;1;1;4;2;2;1;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;6;2
625386;237;3;1;3;49,0705468162464;2;1;4;3;2;1;2;2;2;2;2;1;2;2;2;2;1;3;1;2;1; ; ;2
625390;237;3;1;3;29,5243424078303;9;1;4;9;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;5;2;1; ;2
625398;237;1;1;1;50,2819153118581;6;1;4;3;2;2;2;1;2;2;1;2;2;2;2;2;2; ; ; ; ; ;7;2
625407;237;3;1;3;50,7441102767386;7;1;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
625413;237;2;1;2;47,1855111797003;9;1;4;4;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
625428;237;5;1;5;388,652180703268;10;1;3;2;1;1;2;2;2;2;2;1;2;1;2;2;2; ; ; ; ; ;3;2
625431;237;1;1;1;393,189618404977;12;2;4;3;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
625432;237;2;1;2;303,04731946473;3;1;1;3;2;1;2;2;2;2; ; ; ; ; ;2;1;4; ;1; ; ; ;2
625435;237;1;1;1;520,518924357724;3;2;3;2;2;2;2;1;2;2;2;2;2;1;2;2;2; ; ; ; ; ;3;2
625442;237;2;1;2;458,015586774185;12;2;1;3;2;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
625452;237;1;1;1;577,766893397754;10;2;3;3;2;1;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;3;2
625456;237;1;1;1;786,206545043376;12;1;7;4;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
625470;237;1;1;1;1829,31544171163;4;2;3;3;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
625471;237;2;1;2;2250,02392501246;1;2;4;2;2;2;1;2;2;2;2;1;2;1;2;2;2; ; ; ; ; ;3;2
625476;237;1;1;1;1446,67041012002;12;1;7;2;1;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
625518;237;1;1;1;86,668741508484;9;1;7;3;7;2;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
625519;237;7;1;7;156,00179351551;3;1;4;4;6;2;1;1;2;2;1;1;2;2;2;1;1;1;1;5;1; ; ;2
625521;237;1;1;1;90,8741967731265;12;1;7;3;7;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
625525;237;3;1;3;53,1415787585749;3;1;7;4;8;1;1;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
625551;237;4;1;4;189,855734375624;10;1;4;1;2;1;1;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;3;2
625579;237;2;1;2;2342,59597506611;7;2;7;2;7;2;2;2;1;2;1;2;2;2;2;2;2; ; ; ; ; ;1;2
625593;237;6;1;6;133,069469059586;3;1;4;4;2;1;2;2;2;2;2;1;2;2;2;2;1;3;1;1;2;3; ;2
625620;237;3;1;3;42,1750059825903;4;1;1;9;5;1;2;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ;6;2
625624;237;1;1;1;63,4097062682503;1;1;1;2;2;2;1;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
625635;237;1;1;1;69,3567233197431;5;1;4;2;2;2;1;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ;4;2
625635;237;2;1;2;69,3567233197431;5;1;7;1;7;2;2;1;2;2;2;2;2;2;2;2;1;2;2;4;1; ; ;2
625661;237;1;1;1;51,792533025671;8;1;3;2;2;1;1;1;2;2;2;1;2;1;2;2;2; ; ; ; ; ;6;2
625681;237;1;1;1;69,9889944416484;11;1;1;4;2;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;8;2
625725;237;2;1;2;56,1510215058687;4;1;1;9;2;1;2;2;2;2; ; ; ; ; ;1;2; ; ; ; ; ;6;2
625745;237;1;1;1;65,9713315134851;7;1;4;4;2;2;1;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ;1;2
625748;237;2;1;2;67,2725685937115;1;1;1;2;2;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;7;2
625750;237;3;1;3;60,6791069337738;11;1;3;3;5;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;4;2
625750;237;4;1;4;60,6791069337738;6;1;1;3;5;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;6;2
625766;237;3;1;3;94,1964626518891;10;1;4;3;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
625769;237;1;1;1;95,1537055546324;4;1;3;2;5;1;1;1;2;2;2;2;2;1;2;2;1;2;2;2;1; ; ;2
625770;237;1;1;1;58,1681818425201;1;2;3;3;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
625772;237;1;1;1;119,591536279261;7;1;3;4;2;2;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
625777;237;1;1;1;85,4806354546437;9;1;4;2;2;1;1;1;2;2;2;1;2;2;2;2;1;4; ;5; ; ; ;2
625778;237;2;1;2;73,1975912507047;5;1;3;3;2;1;2;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ;6;2
625803;237;1;1;1;99,9041751771032;8;1;3;3;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
625808;237;3;1;3;59,8031405499279;2;1;4;2;2;1;2;2;2;2;2;1;2;1;2;2;2; ; ; ; ; ;4;2
625811;237;2;1;2;62,2591344105812;2;1;4;3;4;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
625812;237;1;1;1;70,2942164259913;7;1;7;4;9;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
625822;237;1;1;1;80,8239642501642;8;1;2;3;7;2;1;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ;1;2
625853;237;1;1;1;89,6726073836371;10;1;4;3;1;1;1;1;2;2;2;1;2;1;2;1;1;2;2;6;1; ; ;2
625855;237;1;1;1;69,6389650438574;9;1;4;4;2;1;2;2;2;2;1;2;2;2;2;2;1;2;2;4;1; ; ;2
625863;237;1;1;1;74,0030927237802;12;1;3;3;2;1;1;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;3;2
625863;237;2;1;2;74,0030927237802;10;1;4;4;2;1;1;2;2;2;2;1;2;2;2;1;2; ; ; ; ; ;2;2
625887;237;1;1;1;86,2483553747855;6;1;3;3;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
625902;237;1;1;1;64,0518624168836;1;1;1;3;9;1;2;2;2;2; ; ; ; ; ;1;1;3;1;4;1; ; ;2
625917;237;1;1;1;61,818420989209;3;1;3;3;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
625926;237;1;1;1;89,1107098569053;12;1;2;3;1;2;1;2;2;2;2;2;2;2;2;1;1;1;1;5;2;3; ;2
625926;237;2;1;2;89,1107098569053;11;1;1;3;9;1;2;2;2;2; ; ; ; ; ;1;1;3;1;5;2;1; ;2
625933;237;4;1;4;1599,56902859682;6;1;4;4;2;2;1;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ;7;2
625943;237;1;1;1;1291,25195365409;2;1;3;4;2;1;2;2;2;2;2;2;2;2;2;1;1;4; ;4; ; ; ;2
625965;237;1;1;1;945,650690761384;10;1;1;3;5;2;1;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
625977;237;1;1;1;59,8715627930071;8;1;9;9;1;2;1;2;1;2;2;2;2;2;2;2;1;4; ;6; ; ; ;2
625998;237;3;1;3;53,2627419330564;6;1;4;4;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;5;2;4; ;2
626011;237;1;1;1;90,262978197682;3;1;4;2;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;5;1; ; ;2
626035;237;2;1;2;85,04203940584;6;1;4;3;2;2;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;2;2
626093;237;1;1;1;75,8539505156997;5;2;7;4;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;1;2;3; ;2
626099;237;1;1;1;40,2828483180776;3;1;4;4;2;1;2;2;2;2;1;2;2;2;2;1;1;3;1;5;2;5; ;2
626104;237;1;1;1;79,5614451051529;12;1;1;3;2;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;6;2
626138;237;1;1;1;986,906849971791;9;1;1;3;2;1;1;1;2;2; ; ; ; ; ;2;1;1;1;5;2;4; ;2
626173;237;1;1;1;96,5508700319952;9;1;2;3;2;2;1;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ;6;2
626228;237;2;1;2;441,368364548159;4;1;4;3;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
626234;237;2;1;2;344,10046356398;3;1;3;3;2;1;2;2;2;2;2;1;2;2;2;1;1;1;1;5;1; ; ;2
626245;237;1;1;1;497,844401913621;11;1;4;3;3;1;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;6;2
626255;237;3;1;3;373,380008248276;3;1;4;3;2;1;1;1;2;2;2;2;2;1;2;1;1;1;1;2;2;1; ;2
626255;237;4;1;4;373,380008248276;7;1;4;3;4;1;1;1;2;2;1;2;2;2;2;2;2; ; ; ; ; ;3;2
626257;237;4;1;4;364,085704740115;9;1;2;9;2;1;2;2;2;2;2;1;2;2;2;1;1;4; ;2; ; ; ;2
626264;237;2;1;2;454,212611904454;11;2;7;3;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;5;2;3; ;2
626277;237;1;1;1;354,694366444031;4;1;1;4;5;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;4;2
626294;237;1;1;1;428,580952967473;5;1;4;4;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;6;2
626300;237;1;1;1;515,917975922946;1;1;9;2;1;2;2;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
626340;237;1;1;1;597,413282296345;3;1;4;4;3;1;1;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;6;2
626395;237;2;1;2;400,864877700398;6;1;4;9;2;1;2;1;2;2;1;1;2;1;2;2;2; ; ; ; ; ;4;2
626511;237;3;1;3;55,9585215225117;6;1;4;1;2;2;1;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;3;2
626572;237;1;1;1;39,9529244662438;2;1;4;2;7;1;2;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ;3;2
626583;237;1;1;1;40,6700322253611;9;1;7;4;7;1;2;2;2;2;2;2;2;2;2;1;1;5; ;1; ; ; ;2
626599;237;3;1;3;49,3422306559533;12;1;7;3;7;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;8;2
626608;237;1;1;1;42,1769715839391;12;1;4;4;2;1;2;2;2;2;1;2;2;2;2;1;1;3;1;5;1; ; ;2
626609;237;4;1;4;38,4677990321168;11;1;7;2;1;2;2;2;1;2;2;2;2;1;2;1;1;4; ;5; ; ; ;2
626633;237;3;1;3;66,7791960620797;2;1;4;2;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
626638;237;1;1;1;35,1569875309714;3;1;4;4;1;1;2;1;1;2;2;2;2;2;2;1;1;3;1;2;2;3; ;2
626638;237;3;1;3;35,1569875309714;6;1;4;3;7;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
626685;237;1;1;1;38,0384572075074;10;1;4;2;2;2;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;6;1
626693;237;3;1;3;88,9872378066636;3;1;4;4;7;1;1;1;2;2;1;2;2;1;2;1;1;2;2;3;2;4; ;2
626693;237;4;1;4;88,9872378066636;5;1;4;2;2;1;1;1;2;2;2;1;2;1;2;2;2; ; ; ; ; ;3;2
626757;237;2;1;2;49,9238867082364;11;1;3;4;2;2;1;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;3;2
626776;237;1;1;1;82,600728078756;2;1;4;3;7;1;2;1;2;2;1;2;2;2;2;1;2; ; ; ; ; ;3;2
626777;237;1;1;1;114,298017203495;9;1;4;2;2;1;1;1;2;2;1;2;2;2;2;2;2; ; ; ; ; ;4;2
626780;237;1;1;1;121,597022975867;4;1;4;4;7;1;1;1;1;2;1;2;2;2;2;2;2; ; ; ; ; ;4;2
626787;237;2;1;2;883,685484859807;4;1;4;3;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;3;2
626936;237;2;1;2;866,726670698691;10;1;7;4;2;1;2;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
626965;237;2;1;2;2050,63994909092;7;1;4;3;2;1;1;2;2;2;1;2;2;2;2;2;1;3;1;1;1; ; ;2
626977;237;2;1;2;602,771815221217;1;1;3;2;2;2;2;2;1;2;2;2;2;1;2;1;1;1;1;6;1; ; ;2
627036;237;1;1;1;1410,87299119598;7;1;7;4;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;7;2
627040;237;3;1;3;1376,84670353214;2;1;1;2;5;1;1;1;2;2; ; ; ; ; ;1;2; ; ; ; ; ;7;2
627069;237;3;1;3;1239,68388920629;3;1;1;2;2;1;2;2;2;2; ; ; ; ; ;2;1;1;1;2;2;3; ;2
627071;237;3;1;3;1099,97373271149;2;1;1;3;5;1;2;2;2;2; ; ; ; ; ;2;1;1;1;2;1; ; ;1
627072;237;4;1;4;1420,23152385081;11;1;4;1;2;2;1;1;2;2;2;2;2;1;2;2;1;1;1;5;2;2; ;2
627082;237;2;1;2;1129,03536354536;9;1;3;3;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;3;2;3; ;2
627092;237;1;1;1;1417,19208240655;5;1;4;2;2;1;1;2;2;2;2;1;2;2;2;2;1;1;1;4;2;2; ;2
627098;237;1;1;1;1121,03839098757;4;1;4;4;2;1;1;2;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
627104;237;1;1;1;1571,172755306;11;1;3;4;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1; ;2
627105;237;3;1;3;1371,784959973;9;1;3;4;7;1;1;2;1;2;2;2;1;1;2;1;1;1;2;4;2;3; ;2
627112;237;1;1;1;1097,4279679784;6;1;1;3;5;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;1;2
627132;237;1;1;1;1953,49764882001;8;1;3;3;2;1;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;3;2
627166;237;1;1;1;1377,17775618928;12;1;1;4;5;1;2;2;2;2; ; ; ; ; ;2;1;4; ;5; ; ; ;2
627172;237;2;1;2;1990,28852289971;10;1;3;2;2;2;1;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
627182;237;2;1;2;2834,98855278359;1;1;7;3;3;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;8;2
627206;237;1;1;1;74,6666299182024;11;1;4;4;2;1;2;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
627220;237;2;1;2;64,0742647802783;12;1;1;3;6;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
627224;237;1;1;1;81,8006950321363;10;1;2;4;5;1;1;2;2;2;2;1;2;2;2;2;1;2;1;1;1; ; ;2
627229;237;3;1;3;82,4048910151898;12;1;3;4;7;1;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;3;2
627233;237;1;1;1;85,7467311181813;8;2;7;4;1;2;2;1;2;2;2;2;2;2;2;2;2; ; ; ; ; ;1;2
627249;237;1;1;1;75,4882315770964;11;1;7;3;1;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
627264;237;3;1;3;477,359179686507;1;1;3;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;3;2
627269;237;1;1;1;460,589920918365;10;1;1;2;2;2;1;2;2;2; ; ; ; ; ;2;1;1;1;1;1; ; ;1
627277;237;2;1;2;664,122050977718;2;1;4;3;2;1;1;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ;4;2
627357;237;3;1;3;86,2707796629181;11;1;4;4;2;1;2;2;2;2;1;2;2;2;2;1;1;1;2;5;2;4; ;2
627362;237;2;1;2;44,9315185111363;4;1;4;1;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;3;2
627391;237;1;1;1;88,3148001430128;2;1;3;3;2;2;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;10;2
627402;237;1;1;1;76,1442318716692;12;1;7;3;7;2;1;2;2;2;2;2;2;2;2;1;1;5; ;4; ; ; ;2
627415;237;2;1;2;80,7569348129983;4;1;3;2;2;1;1;1;2;2;2;2;2;1;2;2;1;3;1;5;1; ; ;1
627422;237;2;1;2;102,419908725073;10;1;3;3;2;1;1;1;2;2;2;2;2;1;2;2;1;4; ;5; ; ; ;2
627425;237;1;1;1;69,1852418324314;6;1;3;3;2;1;1;2;2;2;2;2;2;2;2;1;2; ; ; ; ; ;4;2
627486;237;1;1;1;95,4728968642864;6;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;8;2
627490;237;1;1;1;102,493665180533;2;1;4;4;2;1;2;2;2;2;1;2;2;2;2;1;2; ; ; ; ; ;6;2
627497;237;2;1;2;77,6289889175708;12;1;4;4;2;1;1;1;2;2;2;1;2;2;2;1;2; ; ; ; ; ;4;2
627523;237;1;1;1;82,5106511897012;11;1;3;2;9;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;1
627524;237;1;1;1;76,9740184836615;10;1;4;3;2;1;2;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;8;2
627525;237;1;2;1;76,0627104677207;7;1;3;4;2;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;6;2
627552;237;1;1;1;102,493665180533;2;1;4;4;6;1;2;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;3;2
627561;237;1;1;1;89,6242498242129;3;1;2;9;7;2;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ;8;2
627568;237;1;1;1;99,5087524426779;12;1;4;2;2;1;2;2;2;2;1;1;2;2;2;2;2; ; ; ; ; ;6;2
627575;237;2;1;2;101,021132077029;9;1;4;2;2;2;2;1;2;2;2;1;2;2;2;2;2; ; ; ; ; ;3;2
627576;237;1;1;1;116,51000004393;9;1;4;3;5;1;1;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;3;2
627583;237;3;1;3;109,814641264856;10;1;4;4;9;1;1;2;2;2;2;1;2;2;2;2;1;2;2;2;1; ; ;2
627600;237;1;1;1;344,982910638197;7;1;4;2;2;2;1;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ;7;2
627602;237;4;1;4;376,465040436264;11;1;1;2;5;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;3;2
627610;237;1;1;1;404,4565407333;7;1;1;3;2;1;2;2;2;2; ; ; ; ; ;2;1;4; ;4; ; ; ;2
627615;237;1;1;1;345,123644087749;10;1;4;3;2;2;1;2;2;2;1;2;2;2;2;2;2; ; ; ; ; ;1;2
627619;237;1;1;1;440,487196352449;12;1;1;4;5;1;2;2;2;2; ; ; ; ; ;2;2; ; ; ; ; ;10;2
627621;237;1;1;1;373,405966213501;10;1;4;3;2;1;2;2;2;2;1;2;2;2;2;1;1;1;1;5;2;1; ;2
